
Devices
1500
,,Myon - Voltage,,,,,,,,,,,,,,,,Contrex - Angle,Contrex - Angular Velocity,Contrex - Force,
Frame,Sub Frame,LTibA1,LPer2,LSol3,LGas4,LRec5,LVas6,LHam7,LGlut8,RTibA9,RPer10,RSol11,RGas12,RRec13,RVas14,RHam15,RGlut16,Angle,Angular velocity,Torque
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,deg,deg/s,N
6,7,6.2561e-06,1.28174e-05,-3.20435e-06,7.12585e-05,8.23975e-06,0.000118713,0.000136566,9.24683e-05,-6.56128e-05,0.000169067,1.00708e-05,0.000137634,0.000178375,7.78198e-06,-7.08008e-05,0.00327896,30.7431,0.0834534,14.7523
6,8,5.95093e-06,1.41907e-05,4.88281e-06,8.30078e-05,1.0376e-05,7.17163e-05,5.50842e-05,-2.18201e-05,-1.15967e-05,0.000109863,1.05286e-05,0.000173035,0.000129242,7.32422e-06,-4.73022e-05,0.00327545,30.7429,0.0832975,14.7449
6,9,5.64575e-06,1.37329e-05,8.23975e-06,8.56018e-05,9.46045e-06,-1.20544e-05,0.00011673,-0.000144653,-4.53186e-05,6.71387e-05,1.2207e-05,9.20105e-05,2.71606e-05,5.34058e-06,3.06702e-05,0.00327942,30.7426,0.0831992,14.7373
6,10,1.93787e-05,1.28174e-05,1.32751e-05,3.72314e-05,5.95093e-06,-4.53186e-05,0.000198975,-0.000212555,1.09863e-05,5.09644e-05,6.86645e-06,-8.43811e-05,-5.0354e-06,7.47681e-06,4.83704e-05,0.00327698,30.7421,0.0831527,14.7296
6,11,1.84631e-05,1.46484e-05,2.34985e-05,-3.58582e-05,7.62939e-06,-2.36511e-05,0.000146637,-0.000245819,-2.16675e-05,4.5929e-05,7.32422e-06,-0.000258331,-4.53186e-05,9.30786e-06,1.83105e-06,0.00327942,30.7414,0.0831551,14.7216
6,12,2.12097e-05,1.20544e-05,2.04468e-05,-5.43213e-05,4.73022e-06,-4.45557e-05,0.000227509,-4.3335e-05,3.20435e-06,0.000124969,5.95093e-06,-0.000212708,3.84521e-05,6.2561e-06,-7.37e-05,0.00326385,30.7405,0.0832026,14.7134
6,13,1.86157e-05,9.91821e-06,1.31226e-05,-5.06592e-05,1.05286e-05,-2.01416e-05,0.000201569,7.01904e-06,3.66211e-06,0.000199127,5.79834e-06,-9.64355e-05,3.38745e-05,1.00708e-05,1.12915e-05,0.00321411,30.7394,0.0832881,14.7051
6,14,1.78528e-05,1.2207e-05,-2.74658e-06,6.54602e-05,1.14441e-05,1.93787e-05,0.000140228,3.28064e-05,-4.86755e-05,1.11389e-05,6.10352e-06,9.15527e-06,-2.71606e-05,1.34277e-05,0.000127106,0.00316055,30.7382,0.0834029,14.6967
7,0,2.39563e-05,1.51062e-05,5.64575e-06,8.13293e-05,7.62939e-06,-1.69373e-05,0.000104523,6.5918e-05,-4.50134e-05,-2.79236e-05,6.86645e-06,-4.39453e-05,-0.000126801,7.17163e-06,0.000186768,0.00311218,30.7368,0.0835389,14.6883
7,1,2.42615e-05,1.12915e-05,2.83813e-05,4.5929e-05,8.54492e-06,-5.35583e-05,0.00016861,4.21143e-05,6.14929e-05,-2.57874e-05,1.15967e-05,-4.45557e-05,-4.76074e-05,9.76562e-06,0.000138245,-0.000265503,30.7354,0.0836901,14.68
7,2,2.0752e-05,1.12915e-05,3.08228e-05,1.20544e-05,9.15527e-06,8.30078e-05,0.000212402,2.73132e-05,0.000132751,7.20215e-05,1.52588e-06,6.80542e-05,3.60107e-05,8.54492e-06,0.000115967,-0.00316849,30.7338,0.0838536,14.6718
7,3,2.15149e-05,1.09863e-05,1.8158e-05,2.89917e-06,8.54492e-06,3.35693e-05,0.000151367,-7.53784e-05,-5.18799e-05,5.95093e-05,3.96729e-06,0.000104218,3.31116e-05,8.39233e-06,7.94983e-05,-0.00316528,30.7321,0.0840292,14.6639
7,4,1.93787e-05,1.34277e-05,2.02942e-05,8.69751e-06,7.32422e-06,-1.67847e-06,0.000100861,-2.13623e-05,-7.73621e-05,9.46045e-06,3.50952e-06,8.01086e-05,-8.95691e-05,8.69751e-06,0.000126953,-0.00246307,30.7304,0.0842172,14.6563
7,5,1.49536e-05,1.20544e-05,7.78198e-06,-4.57764e-07,8.08716e-06,-6.39343e-05,7.17163e-06,7.49207e-05,-6.46973e-05,1.52588e-07,2.74658e-06,-3.06702e-05,-0.000157623,7.62939e-06,0.000141907,-0.00150436,30.7286,0.0844111,14.649
7,6,1.19019e-05,1.34277e-05,1.06812e-05,-3.25012e-05,7.78198e-06,-6.43921e-05,3.05176e-06,5.66101e-05,-2.7771e-05,1.54114e-05,5.79834e-06,-4.36401e-05,-0.000244598,8.08716e-06,9.00269e-05,-0.000505981,30.7268,0.0845963,14.6421
7,7,9.15527e-06,7.78198e-06,7.62939e-06,-6.22559e-05,7.32422e-06,-5.15747e-05,0.000127563,3.479e-05,-2.02942e-05,5.18799e-06,5.79834e-06,-7.61414e-05,-0.000363159,9.61304e-06,6.56128e-05,0.00119446,30.725,0.084753,14.6355
7,8,5.79834e-06,1.19019e-05,1.2207e-06,-0.000124054,9.15527e-06,-5.18799e-06,1.52588e-06,-9.07898e-05,-0.000163269,-4.37927e-05,7.62939e-06,-9.2926e-05,-0.000242615,9.00269e-06,3.52478e-05,0.00209122,30.7232,0.0848627,14.6292
7,9,5.95093e-06,1.05286e-05,2.13623e-06,-0.000163879,1.23596e-05,-7.04956e-05,-8.8501e-05,-7.84302e-05,-0.000105133,-0.000101776,8.39233e-06,2.34985e-05,-0.000182495,9.46045e-06,4.11987e-05,0.00271103,30.7215,0.0849135,14.6232
7,10,4.42505e-06,1.09863e-05,4.27246e-06,-0.000101776,7.47681e-06,-6.02722e-05,-0.000113525,-7.75146e-05,-1.63269e-05,-0.00012619,6.40869e-06,3.14331e-05,-0.000139923,6.86645e-06,1.69373e-05,0.00313965,30.7198,0.0848998,14.6176
7,11,-6.10352e-07,1.11389e-05,-9.00269e-06,-0.000115204,8.39233e-06,-6.19507e-05,-7.64465e-05,-0.000154877,0.000109558,-0.000205078,7.62939e-06,5.49316e-05,-0.000247803,1.00708e-05,-8.91113e-05,0.00309631,30.7182,0.0848197,14.6123
7,12,-3.35693e-06,-5.92041e-05,-9.46045e-06,-7.79724e-05,6.40869e-06,0.000102997,2.22778e-05,-0.000114136,0.000110626,-0.00020874,1.0376e-05,0.00013855,-0.000176849,7.32422e-06,3.06702e-05,0.00304672,30.7165,0.0846721,14.6073
7,13,-3.96729e-06,2.83813e-05,-5.64575e-06,-2.89917e-05,8.23975e-06,0.00012146,-3.00598e-05,-6.14929e-05,0.000110168,-0.000209198,1.02234e-05,0.000114746,1.17493e-05,8.08716e-06,3.9978e-05,0.00299835,30.7149,0.0844583,14.6025
7,14,9.15527e-07,1.93787e-05,-1.17493e-05,0.000111542,9.76562e-06,4.88281e-05,-8.62122e-05,-9.38416e-05,0.00011673,-0.000201721,9.76562e-06,7.84302e-05,0.000149994,9.91821e-06,-1.78528e-05,0.00295105,30.7133,0.0841864,14.5981
8,0,6.2561e-06,-5.49316e-06,-1.297e-05,0.000105591,7.01904e-06,7.56836e-05,-0.000113678,-5.12695e-05,0.000102844,-0.000194397,6.40869e-06,0.000113831,0.000129395,1.08337e-05,-0.0001091,0.0029039,30.7117,0.0838681,14.5938
8,1,1.37329e-06,-0.000105286,-1.19019e-05,4.47083e-05,8.23975e-06,0.000143585,-7.61414e-05,7.37e-05,0.00010788,-0.000190887,1.08337e-05,0.000154419,0.000243073,1.08337e-05,-0.000113983,0.00285828,30.7101,0.0835135,14.5898
8,2,1.2207e-06,-0.000158997,-9.61304e-06,9.35364e-05,6.56128e-06,0.000146332,1.61743e-05,-1.51062e-05,9.61304e-05,-0.000189209,7.01904e-06,0.000193024,0.000323486,8.39233e-06,-0.000105133,0.00282013,30.7085,0.0831271,14.5857
8,3,4.73022e-06,-0.00019104,-3.66211e-06,0.000172272,6.71387e-06,0.000187988,8.88062e-05,-8.69751e-06,0.000102844,-0.000177917,6.2561e-06,0.000215302,0.000387421,9.91821e-06,9.46045e-06,0.00277359,30.7068,0.0827099,14.5818
8,4,4.57764e-07,-0.000234985,-4.42505e-06,0.00015976,5.64575e-06,0.00013443,0.000139923,-9.33838e-05,0.000107269,-0.000183716,7.78198e-06,0.000219116,0.000197601,9.91821e-06,5.76782e-05,0.00273437,30.7052,0.0822617,14.5778
8,5,5.18799e-06,-0.000200653,-1.06812e-06,0.000163879,9.76562e-06,0.000157623,0.000135651,-7.64465e-05,9.75037e-05,-0.000176849,5.18799e-06,7.8125e-05,0.000162659,6.10352e-06,0.000102234,0.00269257,30.7036,0.0817849,14.5737
8,6,6.56128e-06,-0.00017868,2.28882e-06,0.000123444,9.15527e-06,0.000143433,4.73022e-05,-6.31714e-05,9.07898e-05,-0.000174255,7.32422e-06,5.59998e-05,0.000158234,8.54492e-06,9.52148e-05,0.0026532,30.702,0.0812861,14.5694
8,7,5.0354e-06,-0.000142212,4.42505e-06,5.93567e-05,6.10352e-06,0.000141754,-6.34766e-05,5.59998e-05,0.000131836,-0.000147552,1.11389e-05,0.000118713,0.000174103,8.39233e-06,0.000102997,0.00261047,30.7003,0.080772,14.5648
8,8,2.28882e-06,-0.000137482,7.47681e-06,-7.01904e-06,8.08716e-06,0.000210266,-0.00011261,0.000153809,0.000247345,-0.000133514,7.47681e-06,0.000150452,0.000271759,9.76562e-06,7.08008e-05,0.0025705,30.6986,0.0802481,14.5598
8,9,9.76562e-06,-0.000136414,1.08337e-05,-2.5177e-05,8.8501e-06,0.000214233,-0.000128632,7.96509e-05,0.000274048,-0.000140533,6.71387e-06,5.95093e-05,0.00023407,6.71387e-06,1.63269e-05,0.00253693,30.697,0.0797199,14.5544
8,10,1.46484e-05,-0.000134888,1.38855e-05,-5.47791e-05,1.15967e-05,0.000226135,-0.000112457,-2.01416e-05,0.000197601,-0.000132294,7.78198e-06,-2.09045e-05,0.000184021,8.8501e-06,-0.000124817,0.00249344,30.6952,0.079194,14.5485
8,11,1.2207e-05,-0.000132446,2.85339e-05,-5.95093e-05,7.62939e-06,0.000137787,-0.00014328,-8.72803e-05,-5.95093e-06,-9.24683e-05,1.02234e-05,-7.14111e-05,0.000188599,8.23975e-06,-0.000232849,0.00245667,30.6935,0.0786749,14.5421
8,12,1.26648e-05,-0.000129547,2.68555e-05,-6.71387e-06,9.15527e-06,9.18579e-05,-0.000137787,-0.000101471,-8.46863e-05,3.9978e-05,1.08337e-05,-3.34167e-05,0.000213165,9.76562e-06,-0.000177307,0.00241974,30.6916,0.0781638,14.5351
8,13,1.23596e-05,-0.000125427,1.93787e-05,-6.2561e-06,5.64575e-06,6.10352e-07,-1.35803e-05,8.66699e-05,-0.000155945,3.41797e-05,8.8501e-06,-8.14819e-05,0.000299683,8.69751e-06,-0.000101776,0.00238358,30.6897,0.0776582,14.5275
8,14,1.40381e-05,-0.000124817,1.67847e-05,-1.67847e-06,9.76562e-06,-0.000137634,5.31006e-05,6.01196e-05,-7.41577e-05,0.000117493,1.20544e-05,5.78308e-05,0.000314026,9.00269e-06,-5.47791e-05,0.00234772,30.6878,0.0771514,14.5194
9,0,1.72424e-05,-0.000124359,3.08228e-05,1.25122e-05,7.62939e-06,-0.000196686,2.09045e-05,-7.43103e-05,-3.08228e-05,5.2948e-05,8.54492e-06,0.000202637,0.000242462,8.69751e-06,4.44031e-05,0.00231247,30.6857,0.0766308,14.5106
9,1,1.77002e-05,-0.000121918,2.85339e-05,-1.67847e-06,1.00708e-05,-0.000182343,-9.00269e-06,-7.98035e-05,-0.000142975,-2.0752e-05,6.40869e-06,0.000140228,0.000102692,9.30786e-06,0.000183563,0.00227921,30.6836,0.0760823,14.5013
9,2,2.10571e-05,-0.000116577,3.15857e-05,0.000128937,1.0376e-05,-0.000168457,-0.000139771,-2.94495e-05,-0.00014267,-7.72095e-05,8.23975e-06,0.000101776,-5.61523e-05,5.64575e-06,0.000274811,0.00224548,30.6814,0.075498,14.4914
9,3,1.8158e-05,-0.000114594,2.33459e-05,0.000126495,1.09863e-05,-6.98853e-05,-3.479e-05,-4.57764e-06,1.02234e-05,-5.38635e-05,9.91821e-06,0.000186157,-5.92041e-05,1.05286e-05,0.000283356,-0.00316437,30.6791,0.0748794,14.4809
9,4,1.60217e-05,-0.000113525,2.30408e-05,1.78528e-05,9.76562e-06,-5.63049e-05,-4.24194e-05,3.96729e-05,7.06482e-05,-2.24304e-05,9.91821e-06,4.34875e-05,-0.000157318,1.98364e-05,0.000176086,-0.00317657,30.6768,0.0742358,14.4698
9,5,9.61304e-06,-0.00011322,1.52588e-05,-0.000135956,9.61304e-06,-3.17383e-05,-2.21252e-05,1.25122e-05,6.073e-05,2.31934e-05,9.76562e-06,-7.38525e-05,5.05066e-05,6.68335e-05,4.10461e-05,-0.0023024,30.6744,0.0735822,14.4582
9,6,1.70898e-05,-0.000108795,1.80054e-05,-0.000207367,9.76562e-06,4.42505e-05,4.42505e-05,2.31934e-05,2.82288e-05,1.52588e-06,8.08716e-06,-6.98853e-05,8.48389e-05,-1.67847e-06,-7.90405e-05,-0.00139221,30.672,0.0729363,14.4461
9,7,8.69751e-06,-0.000111847,2.33459e-05,-0.00022995,1.02234e-05,-2.04468e-05,0.000144806,0.000119171,6.10352e-07,1.96838e-05,6.2561e-06,-8.34656e-05,5.49316e-05,-4.80652e-05,-1.15967e-05,0.000444946,30.6696,0.0723159,14.4335
9,8,6.86645e-06,-0.000106506,1.49536e-05,-6.60706e-05,7.93457e-06,-0.000207367,9.15527e-05,0.000230255,-5.38635e-05,5.37109e-05,7.47681e-06,-9.24683e-05,-5.2948e-05,-4.95911e-05,1.60217e-05,0.00154846,30.6673,0.071739,14.4205
9,9,1.06812e-05,-0.000104523,1.61743e-05,0.000281677,6.86645e-06,-0.000145264,0.000166321,0.000218811,-6.46973e-05,3.46375e-05,1.08337e-05,3.67737e-05,-5.58472e-05,-8.11768e-05,-8.17871e-05,0.00217484,30.665,0.0712238,14.4072
9,10,4.42505e-06,-0.000101318,1.61743e-05,0.000311127,7.78198e-06,-9.79614e-05,0.000107269,0.00011795,-6.10352e-07,0.000106354,5.95093e-06,0.000124969,5.43213e-05,-2.57874e-05,-3.52478e-05,0.00232834,30.6628,0.0707882,14.3935
9,11,-4.11987e-06,-0.000101471,9.00269e-06,1.9989e-05,5.0354e-06,1.96838e-05,0.000106812,7.76672e-05,-0.00012085,0.000169983,8.23975e-06,6.68335e-05,0.000197601,-4.3335e-05,2.05994e-05,0.00229019,30.6607,0.0704463,14.3794
9,12,-2.59399e-06,-9.67407e-05,-2.41089e-05,-6.42395e-05,9.46045e-06,-5.93567e-05,0.000137787,6.43921e-05,-0.000101624,0.000253906,6.2561e-06,-3.2959e-05,7.17163e-05,-7.15637e-05,0.000157928,0.00224121,30.6586,0.0702061,14.365
9,13,-3.05176e-06,-9.33838e-05,-2.99072e-05,-7.14111e-05,7.47681e-06,-0.000157166,0.000154724,-1.23596e-05,-4.88281e-06,0.000237579,6.2561e-06,9.87244e-05,-4.27246e-05,-0.000116425,0.000170135,0.00219009,30.6567,0.0700689,14.3503
9,14,-3.8147e-06,-9.58252e-05,-1.60217e-05,8.01086e-05,7.47681e-06,-0.000170746,0.000124207,1.05286e-05,5.76782e-05,0.000199432,3.20435e-06,0.00013092,1.44958e-05,-0.000115814,0.000141449,0.00216003,30.6549,0.0700319,14.3352
10,0,-8.39233e-06,-9.24683e-05,-1.43433e-05,0.000161896,7.17163e-06,-0.000178833,3.05176e-05,-1.20544e-05,-2.45667e-05,8.86536e-05,1.11389e-05,3.37219e-05,0.000112915,-0.000112915,4.01306e-05,0.00212555,30.6533,0.0700932,14.3198
10,1,-3.8147e-06,-9.01794e-05,-1.19019e-05,0.000150146,1.05286e-05,-0.000147705,-7.0343e-05,-4.48608e-05,-5.64575e-05,9.59778e-05,8.08716e-06,-1.0376e-05,0.000201111,-0.000109863,-7.64465e-05,0.00209641,30.6518,0.0702541,14.304
10,2,1.98364e-06,-9.0332e-05,-7.01904e-06,1.83105e-05,1.25122e-05,-5.64575e-05,-5.05066e-05,-0.000161285,-1.51062e-05,1.12915e-05,4.88281e-06,-7.21741e-05,7.56836e-05,-0.000109863,-5.37109e-05,0.00206665,30.6504,0.0705149,14.2879
10,3,1.06812e-06,-8.68225e-05,-5.95093e-06,9.00269e-06,1.19019e-05,-5.79834e-06,-7.15637e-05,-0.000249481,2.63977e-05,2.99072e-05,3.66211e-06,-9.44519e-05,-6.97327e-05,-0.000104675,-3.34167e-05,0.00203598,30.6493,0.0708695,14.2715
10,4,1.52588e-06,-8.8501e-05,-4.42505e-06,1.66321e-05,8.54492e-06,-0.000105438,1.37329e-05,-0.000214386,0.000114594,0.000163116,5.79834e-06,-0.000167999,-0.000244446,-0.000108337,2.59399e-06,0.00200745,30.6484,0.0713043,14.2548
10,5,8.8501e-06,-8.40759e-05,2.28882e-06,3.17383e-05,7.62939e-06,-3.66211e-05,3.35693e-06,-8.66699e-05,8.94165e-05,0.000164337,6.40869e-06,-0.000157623,-0.000234985,-0.00010788,1.05286e-05,0.00197418,30.6477,0.0718005,14.2379
10,6,3.66211e-06,-8.11768e-05,3.20435e-06,6.24084e-05,6.86645e-06,2.31934e-05,2.68555e-05,-2.65503e-05,4.776e-05,0.000128784,7.93457e-06,-3.05176e-06,-0.000157928,-0.000101471,2.5177e-05,0.00194824,30.6472,0.0723379,14.2207
10,7,-5.79834e-06,-8.36182e-05,7.93457e-06,0.000112915,9.46045e-06,5.85937e-05,3.35693e-06,-4.42505e-06,-5.64575e-06,0.000130005,3.50952e-06,6.10352e-06,8.17871e-05,-0.000102081,9.50623e-05,0.00191559,30.6469,0.0729002,14.2034
10,8,3.05176e-07,-7.90405e-05,1.09863e-05,-0.000176392,8.23975e-06,9.70459e-05,-9.2926e-05,-3.31116e-05,4.37927e-05,0.000139313,9.00269e-06,-2.13623e-06,0.000223541,-9.46045e-05,0.000225983,0.00188904,30.6469,0.0734772,14.1858
10,9,5.79834e-06,-7.96509e-05,8.8501e-06,-0.000225983,5.95093e-06,0.000128479,4.19617e-05,5.82886e-05,0.000107727,0.000204315,6.10352e-06,5.64575e-05,0.000251007,-4.44031e-05,0.000239258,0.00186096,30.6471,0.074063,14.1681
10,10,3.20435e-06,-7.62939e-05,1.38855e-05,-0.000220032,7.93457e-06,6.83594e-05,9.53674e-05,-4.57764e-07,0.000130005,0.000133514,7.62939e-06,-3.35693e-06,0.000171051,3.66211e-06,0.000181122,0.00183289,30.6475,0.0746567,14.1502
10,11,1.63269e-05,-7.69043e-05,1.12915e-05,-0.00021637,9.61304e-06,-6.39343e-05,5.52368e-05,-8.62122e-05,0.000146942,5.58472e-05,1.09863e-05,9.76562e-06,0.000129242,2.5177e-05,0.000211182,0.00180634,30.6481,0.0752651,14.1322
10,12,1.75476e-05,-7.59888e-05,9.76562e-06,-0.000214996,7.47681e-06,-9.76563e-05,9.76562e-06,-0.000129547,5.69153e-05,-8.69751e-05,4.88281e-06,-1.28174e-05,6.86645e-06,-1.23596e-05,0.000227661,0.00177948,30.649,0.0758998,14.1139
10,13,8.8501e-06,-7.41577e-05,9.61304e-06,-0.000210266,8.54492e-06,-0.000136414,7.78198e-06,-9.85718e-05,1.06812e-05,-0.000151367,7.93457e-06,2.01416e-05,-2.21252e-05,-7.50732e-05,0.00013092,0.0017543,30.6501,0.0765716,14.0955
10,14,1.52588e-05,-7.56836e-05,1.23596e-05,-0.000202484,8.54492e-06,-7.94983e-05,0.000113678,6.10352e-07,-4.3335e-05,-0.000183716,1.08337e-05,1.05286e-05,-0.000156403,-0.000122833,7.5531e-05,0.00172699,30.6514,0.0772861,14.0769
11,0,1.84631e-05,-7.1106e-05,1.11389e-05,-0.000200348,8.69751e-06,-4.21143e-05,8.3313e-05,5.53894e-05,4.97437e-05,-0.000168457,8.69751e-06,1.52588e-06,-0.000215149,-9.23157e-05,2.82288e-05,0.00170151,30.6529,0.0780447,14.0582
11,1,1.78528e-05,-6.86646e-05,1.26648e-05,-0.000197449,6.71387e-06,-2.22778e-05,-4.0741e-05,-1.58691e-05,0.000165863,-1.34277e-05,9.30786e-06,3.44849e-05,-0.000121002,-3.7384e-05,-7.5531e-05,0.00167618,30.6546,0.0788507,14.0395
11,2,1.11389e-05,-6.86646e-05,1.37329e-05,-0.000188293,8.23975e-06,-5.34058e-06,-5.78308e-05,-5.82886e-05,0.000178833,-4.88281e-05,8.08716e-06,5.63049e-05,2.39563e-05,-1.98364e-06,-0.000106201,0.00165314,30.6564,0.0797143,14.0207
11,3,3.66211e-06,-6.88171e-05,1.52588e-05,-0.000189362,7.17163e-06,-7.2937e-05,-5.43213e-05,-0.000127716,0.000162659,-7.62939e-06,6.40869e-06,4.86755e-05,8.16345e-05,3.25012e-05,-0.000123749,0.00162918,30.6583,0.0806495,14.0021
11,4,1.34277e-05,-6.80542e-05,1.28174e-05,-0.000182495,9.46045e-06,-4.80652e-05,-3.00598e-05,-0.000147705,5.69153e-05,0.000126801,7.47681e-06,5.40161e-05,0.000110168,-3.35693e-05,-4.88281e-05,0.00160309,30.6602,0.0816657,13.9835
11,5,1.12915e-05,-6.63757e-05,2.05994e-05,0.00016098,8.39233e-06,7.69043e-05,-9.15527e-06,-0.000164032,5.34058e-06,0.000252533,9.76562e-06,0.000118561,0.000157166,-3.50952e-05,-0.000105896,0.0015799,30.6623,0.0827659,13.965
11,6,1.2207e-05,-6.43921e-05,1.86157e-05,-2.15149e-05,7.32422e-06,5.64575e-05,-3.89099e-05,-0.000258484,-3.64685e-05,0.000208435,8.39233e-06,0.000100403,0.000166931,-3.50952e-05,-5.98145e-05,0.00155807,30.6644,0.0839495,13.9467
11,7,6.10352e-06,-6.68335e-05,1.44958e-05,-0.00019928,9.46045e-06,7.56836e-05,-0.00011673,-0.000316772,-5.78308e-05,0.000170593,7.47681e-06,5.12695e-05,9.42993e-05,-3.31116e-05,-0.000120087,0.00153564,30.6666,0.085212,13.9285
11,8,6.10352e-07,-6.39343e-05,4.42505e-06,-0.000409393,8.69751e-06,2.97546e-05,-0.000150146,-0.000217133,-0.000117187,2.44141e-05,7.17163e-06,-3.78418e-05,4.39453e-05,-3.18909e-05,-9.35364e-05,0.0015123,30.6689,0.0865408,13.9103
11,9,-7.17163e-06,-6.16455e-05,-5.0354e-06,-0.000388641,7.32422e-06,2.56348e-05,-7.26318e-05,-0.000203247,-3.61633e-05,1.43433e-05,8.23975e-06,-2.0752e-05,5.85937e-05,-3.17383e-05,1.52588e-07,0.0014917,30.6713,0.0879161,13.8921
11,10,-2.74658e-06,-5.84412e-05,2.44141e-06,-0.000172882,8.39233e-06,1.92261e-05,2.56348e-05,-9.97925e-05,-3.75366e-05,-4.74548e-05,1.06812e-05,4.92859e-05,2.18201e-05,-3.50952e-05,-7.61414e-05,0.00146378,30.6737,0.089315,13.8737
11,11,-4.27246e-06,-6.04248e-05,-7.93457e-06,-3.63159e-05,7.93457e-06,-0.000111084,0.000122375,3.63159e-05,1.67847e-06,1.2207e-05,6.10352e-06,2.5177e-05,2.45667e-05,-3.00598e-05,-9.12476e-05,0.00144745,30.6761,0.0907164,13.8552
11,12,-1.40381e-05,-5.52368e-05,-1.05286e-05,0.000240631,9.00269e-06,-0.000178223,0.00012146,9.33838e-05,7.32422e-06,6.40869e-05,4.27246e-06,6.97327e-05,6.48499e-05,-3.0365e-05,-6.63757e-05,0.00142319,30.6786,0.0921042,13.8363
11,13,-2.18201e-05,-5.88989e-05,-2.74658e-06,0.000512238,5.18799e-06,-0.000141754,2.79236e-05,0.000101013,-2.7771e-05,4.69971e-05,9.15527e-06,-6.04248e-05,1.70898e-05,-3.25012e-05,-0.000190125,0.00140427,30.6811,0.0934682,13.8171
11,14,-1.70898e-05,-5.84412e-05,2.28882e-06,0.000550995,6.71387e-06,-0.000150452,-6.10352e-06,0.000122528,2.44141e-06,5.87463e-05,7.47681e-06,-0.000153961,-5.52368e-05,-3.06702e-05,-0.000215912,0.00138214,30.6837,0.0948024,13.7975
12,0,-2.59399e-06,0.000273743,5.49316e-06,0.000406189,9.15527e-06,-1.9989e-05,0.000114441,0.000248718,2.89917e-06,1.38855e-05,1.19019e-05,-0.000166626,1.9989e-05,0.000307465,-0.000159607,0.00136322,30.6863,0.096103,13.7774
12,1,2.33459e-05,0.000309906,6.10352e-06,0.000353699,1.19019e-05,1.37329e-06,0.000146027,0.000225372,-1.93787e-05,-1.60217e-05,7.32422e-06,-0.000155334,3.06702e-05,0.000218658,-7.98035e-05,0.00134415,30.6888,0.0973673,13.757
12,2,2.91443e-05,0.000218201,6.2561e-06,0.000305634,1.05286e-05,-9.44519e-05,0.0002388,0.000146484,2.01416e-05,3.96729e-05,6.40869e-06,-0.000149078,8.46863e-05,0.000132141,-4.11987e-05,0.00132278,30.6914,0.0985913,13.7362
12,3,2.42615e-05,0.000235901,-1.00708e-05,0.000243073,8.54492e-06,-7.04956e-05,0.00011795,9.67407e-05,-6.40869e-05,7.88879e-05,1.02234e-05,-4.08936e-05,7.64465e-05,5.90515e-05,-6.50024e-05,0.00130203,30.6939,0.0997685,13.715
12,4,1.43433e-05,0.000187836,-3.38745e-05,0.000183411,9.30786e-06,4.42505e-05,-8.8501e-06,8.40759e-05,1.66321e-05,0.000102997,9.46045e-06,3.69263e-05,-5.12695e-05,-2.0752e-05,2.42615e-05,0.0012854,30.6964,0.10089,13.6935
12,5,1.67847e-05,0.000178375,-2.54822e-05,0.000119171,9.46045e-06,5.95093e-05,-8.23975e-06,5.56946e-05,-6.71387e-05,0.000124207,1.09863e-05,5.31006e-05,-0.000162201,1.06812e-06,0.000128632,0.00126526,30.6987,0.101944,13.6716
12,6,1.12915e-05,0.000206299,-1.80054e-05,0.000100708,9.76562e-06,7.91931e-05,-3.18909e-05,3.0365e-05,-6.74438e-05,5.56946e-05,1.0376e-05,0.000108032,-0.000273895,-9.91821e-06,0.000112762,0.00124481,30.7009,0.102914,13.6496
12,7,1.37329e-05,0.000135498,-1.40381e-05,9.2926e-05,9.46045e-06,1.89209e-05,7.69043e-05,-2.71606e-05,-0.000117187,4.34875e-05,1.00708e-05,0.000104065,-0.000370636,2.82288e-05,0.00019104,0.00122696,30.7029,0.10378,13.6273
12,8,3.0365e-05,0.000167847,1.83105e-06,8.49915e-05,9.00269e-06,1.75476e-05,9.07898e-05,-5.92041e-05,-0.00019516,0.000144501,1.20544e-05,6.19507e-05,-0.000267944,6.95801e-05,0.000214539,0.00121124,30.7048,0.104527,13.6049
12,9,2.36511e-05,0.000245514,4.57764e-07,7.70569e-05,5.95093e-06,-6.40869e-06,7.56836e-05,-1.5564e-05,-0.000203094,0.000180206,9.15527e-06,-1.35803e-05,-0.000328827,8.0719e-05,0.00026001,0.00118988,30.7064,0.105146,13.5824
12,10,1.83105e-05,0.000194855,-7.47681e-06,7.52258e-05,9.30786e-06,3.54004e-05,5.05066e-05,3.5553e-05,-0.000235138,0.000182648,8.8501e-06,1.86157e-05,-0.000280151,-2.62451e-05,0.000210876,0.00117218,30.7078,0.10564,13.5599
12,11,2.39563e-05,0.000190125,1.4801e-05,7.21741e-05,7.78198e-06,3.75366e-05,4.83704e-05,3.61633e-05,-0.000232239,0.000176239,9.46045e-06,9.26209e-05,-0.000275726,-2.67029e-05,2.30408e-05,0.00115814,30.7091,0.106015,13.5376
12,12,2.85339e-05,0.000185547,2.28882e-05,6.75964e-05,8.23975e-06,3.35693e-05,4.66919e-05,3.89099e-05,-0.000222626,0.000173645,9.46045e-06,0.000105286,-0.000269775,-2.31934e-05,-4.65393e-05,0.00113907,30.7101,0.106275,13.5157
